Id,Category
uttr-8708f83f6b7c4316be3c8e1c6be37139.pt,id10010
uttr-b5a01f5b22ae422fbddb161ebcc3f780.pt,id11088
uttr-e98ee4f3e1ce47218f7f79b51074845f.pt,id10079
uttr-f13064573b154cb0b32e734d80b34b8e.pt,id10120
uttr-90f3760ae2de47bdb4b5ea9227250abf.pt,id10006
uttr-05c3920dc0b849528276574111fa2133.pt,id10744
uttr-2a93df65f8c94e0bb999f00b3dae51f9.pt,id10617
uttr-c328ed86e2174a3c9a5075be72fdbf58.pt,id10024
uttr-59888e89e84249e0863a93738cf24523.pt,id10564
uttr-1719977a358b40dfa3bfbe642e27a6b9.pt,id10938
uttr-e786c8511fb849009bb1982bc3be1d93.pt,id10392
uttr-7ef31f0caf5148aaa34e371d86c1de2b.pt,id11028
uttr-6723b4546176439783affa2e538cb240.pt,id11179
uttr-5a5d3c584a90487ba6cd08e825e94311.pt,id10631
uttr-517689e36eef4d0784ad6dc9c9ee58a3.pt,id10037
uttr-b97b010c0fb24b668d155260be39f529.pt,id11181
uttr-dbbeca753d9047c583dda11b23bf47b0.pt,id10714
uttr-81e5fdfc376e4e8eb792e9693766335b.pt,id10197
uttr-0c43c4332a8140cc96a55f90e9a659fb.pt,id10636
uttr-13f3736ad1cd423ca93f69e9f80f795d.pt,id10751
uttr-6952f9eedbe0466c8b54cf1053027b4e.pt,id11107
uttr-88f7de8ceebd449b8f4b4ef1cec5171f.pt,id10892
uttr-80a205639a074775b522a4e589459204.pt,id10655
uttr-ea1bb48328854c288204f74aa95ade2f.pt,id10643
uttr-5f2ccecb9af842ca8777360a1517e0a2.pt,id11202
uttr-a957ecd5329b45f1aaf441b0649bea00.pt,id10553
uttr-4c624675db4e4addb6993ea25ee6a29d.pt,id10474
uttr-14437a74527640138db1f26df6ee5aad.pt,id11005
uttr-cbe26c11112c41c18e2aa6ee0aa8ba08.pt,id10699
uttr-324bc4e6e5044bf5b48ff8b7165f78fa.pt,id10182
uttr-49eeaac2d07a4062bc3592ede561345b.pt,id11008
uttr-0ed1c9c0c577418d8fa75fae8d96a928.pt,id10654
uttr-45a6cf2dbd2548b28135d1d26f01d884.pt,id10618
uttr-b62cef0a687947abb3ce0323d4a96fff.pt,id10712
uttr-d3cca6cfb8f448df9a2fc074a477a015.pt,id11202
uttr-313d9f6cae764366b1f327b8c6bc299b.pt,id10610
uttr-999a65cd879d45ecb5d643a07ac17a19.pt,id10533
uttr-9a25f70df7c143c091552dd950917aa7.pt,id10886
uttr-725623aaebc941d4adec302e94bc07d6.pt,id10474
uttr-71ec7c613246412e8e46ce12db5f1cf9.pt,id10569
uttr-0b715f66afb54878bcc19ceb553cdcce.pt,id10762
uttr-7a67edda834249b8a4e92d591970011b.pt,id10708
uttr-e90b254de6aa4662abd43d6dc8ae9dec.pt,id10944
uttr-f9bc2192c3a543d0a76e892746f0f749.pt,id10364
uttr-cf21996a827d4b0393d9b4d782d99978.pt,id10710
uttr-55f8fe47782449b582ee2200965638c3.pt,id10788
uttr-5d6d00f66be34633b24600dfe1395938.pt,id10087
uttr-d6466aaddfc8477a8eefc32a32f8bd67.pt,id10986
uttr-9159ff0cb21943d8aca4754bca5f3f7f.pt,id11214
uttr-612bd07118af4c09a497525a43464e06.pt,id10658
uttr-302c682122a743459c2cf2fd1875d1fb.pt,id10975
uttr-dccbc68ef8164033aed0f0d0fe8321ca.pt,id10579
uttr-f11f5c18643543808f4a40f2a14ebec1.pt,id10979
uttr-67ea94d9a57744f38d58b67edd440812.pt,id10759
uttr-4773c7fbdd9944ac869441e52e5e6c08.pt,id10971
uttr-94ff64f5d11b421788708f6c8477e181.pt,id10196
uttr-29d05087ffa84417b25a858dc582d7fd.pt,id10436
uttr-1e08172055864305b130df0b3ec55ef9.pt,id10926
uttr-4e6a183f2b7a45e69fda28f9f29265e2.pt,id10744
uttr-32204444a6ce44cb969b697a49572c4c.pt,id10580
uttr-0cf44484390a4ee0abf5283344dd93d9.pt,id10649
uttr-84e00d6157364d6c8be5883846558003.pt,id10238
uttr-b23c41f506574aca926992632f57e2ab.pt,id11239
uttr-c19a50b4ef13448999afef6526c7a689.pt,id11014
uttr-5f9e19637ef04542b9ff9cb698f368f0.pt,id10149
uttr-02f977da23824d70a8085596c09aa974.pt,id11136
uttr-68d8df9937fe47faac67baa765befe9c.pt,id10679
uttr-29eab4c137f2420e9e133dcf4859d6c0.pt,id10819
uttr-917748804361485eb26599308a40abf8.pt,id10006
uttr-91877135f9c842f0b7696acc3ab91251.pt,id11142
uttr-c2dcf35b6a1e4623a499a8278841ff4c.pt,id10982
uttr-7b52b702512e459aacd7fd8f4a90baab.pt,id10562
uttr-7c98846b44b741adbb0b90cfd20ad180.pt,id10129
uttr-2e886eabcf0845afb6114d0201037181.pt,id11025
uttr-d48466a0892d430181474150fbfe2490.pt,id10838
uttr-e4e00575884a4e049635cc28e7ab8694.pt,id10806
uttr-0666c5808c9e4183908f3b823924e901.pt,id10269
uttr-e414bb2040434259adf91d1e0796d927.pt,id10143
uttr-a2b3938e07cd43759f75ad544b4d07ec.pt,id10753
uttr-e17ebc4fd34d42c1bc3187af6d29aed7.pt,id10436
uttr-578b380a549742fa91dd339fceb855b7.pt,id10634
uttr-bbc3272962d54b96aca0cd642eed2c39.pt,id10207
uttr-1c359ab9910f4cf3a10a1a5dff286bdc.pt,id10764
uttr-76e71ec844ae4cc788d432c3c6743731.pt,id11140
uttr-fd443790509f4b35bf489a9379587d76.pt,id10242
uttr-0a2329fd833f4ddf823baade1e86d7c1.pt,id10393
uttr-5ca871ec0921427d95e9451d7b33e936.pt,id10703
uttr-95bdae71ead344d896e8fbc3c9bb912f.pt,id10425
uttr-c20fec62540f487b84e32a9404b96a0e.pt,id10382
uttr-1713854779994d94a9e36ecf24b215ea.pt,id10322
uttr-38627382afdb4bf4a3c8ad25aa35b940.pt,id10576
uttr-ccb2f217cf7d4f79b8d0c09ac3ef589f.pt,id10951
uttr-b643a76da2094cee8cb2411551f17bf9.pt,id10750
uttr-6c6ea4cffbb64805a228020dcf4685ce.pt,id10703
uttr-376d3f1e9eae42c78997d2310f11b055.pt,id11117
uttr-fcc0781d561e4079a52168ea604d58e5.pt,id10809
uttr-69d990a774864e0b84e7df9ea8674715.pt,id10688
uttr-22ef8aa10dee480f8018542cfd0c634a.pt,id10561
uttr-2feb2a8d8e80457b86045c58af90f821.pt,id10917
uttr-b902612a44fd40478fa451e27604c859.pt,id10014
uttr-edbc0b04d99c41de9e04c080733c490d.pt,id11060
uttr-c21bcc7642e44d88b6f281c75be17913.pt,id10623
uttr-962efa4a64d043fdaa6162f45745da9b.pt,id10139
uttr-48474c64deb8484ebe6d787f17e978ad.pt,id10846
uttr-a55c134c37ff4cb19034b0f1bdc020b3.pt,id11075
uttr-4df81a0f5b41407e8756a5d1e8c4d62c.pt,id10247
uttr-21ceee76488b4198b221ff1ce8084d79.pt,id11025
uttr-8059374b8d53493bb00380a9927eed29.pt,id10890
uttr-59ba1d78917f4591ad9d370c6b52f54d.pt,id10373
uttr-e52d403fffb1481684dbefc97fbb03fe.pt,id10474
uttr-90ffa4dcdf2a4b4f890a5d212b547a90.pt,id10212
uttr-2f1aec1d6a9b40e2aec2b37332d1e6dd.pt,id11119
uttr-d5f93e77b2c2479b84c4eb348d578d87.pt,id10422
uttr-71d6295b2d8949ab8f2e2166584006c4.pt,id11044
uttr-0dbe2361c1e44df6aa69189636f2de30.pt,id10466
uttr-cccedd6db5d7431f9c04fe6ee88701b8.pt,id10808
uttr-dc1609fdca894bfdade3558d9f0897f0.pt,id10041
uttr-26c8bb3bf0b244b4b1e80d0a476fb19a.pt,id10996
uttr-386793e810d745d3b77dc78ee0b26887.pt,id10858
uttr-1c5f3b78f413400db136b619ff7ba071.pt,id10801
uttr-51f7c39468ad4e8c89b355c527d949c0.pt,id10628
uttr-db9cdce2af484a4ba19150d105ac2021.pt,id10783
uttr-75ee314e2b784043b8c00abe42d260e6.pt,id10875
uttr-382e425b03aa43afafbcfd2ae099785d.pt,id11113
uttr-2c2645e5d90648c3bff7de2a3576c52d.pt,id10380
uttr-1ee46681e104401487590ac82ae11e67.pt,id10834
uttr-707181820f3e4c659fab551e88bc7ef2.pt,id11033
uttr-cd0e5c77d9f74c1c938087f122f13d0e.pt,id10629
uttr-f17e25af0e3840e9bbec6065a6a7bad3.pt,id10152
uttr-b5334bdcde9e48f3a77e787e71885550.pt,id11118
uttr-f63ec6f965f6435385abd7a1a8743770.pt,id10350
uttr-86cc13b1643845d286fe10c041fb0e0c.pt,id10087
uttr-7c40f707a92a418b8d009402c2ceb8c3.pt,id10862
uttr-f34eb3046a3949e3bbc4a70bb4be2825.pt,id10813
uttr-7a1b13fcf8f64155bc6cc9d9d3008bdd.pt,id11121
uttr-878dc68795824a18a32822a21a258874.pt,id10318
uttr-476d293b2c734c6aafe3e85ebd1b5fff.pt,id10634
uttr-195d50e0098e4d0e92ab758ce3638b17.pt,id10662
uttr-04c57b75b3d143c59b7af134ec596bc5.pt,id11051
uttr-a35ec6a05d8740dbb269399c1f2a3ec6.pt,id10705
uttr-4223efc288d34b969189cd95dc5032c7.pt,id11102
uttr-12f5553276ce4f48a4ecac5b0a63c1e5.pt,id11010
uttr-7507ba53e17d45649b49f981bf937158.pt,id10033
uttr-0665f619928a4a68be2f895d676c7044.pt,id10579
uttr-2fbb93010d8146e79a683e69c5055b86.pt,id10078
uttr-e169f8c76c4447eeae52d3e0f3c7f80c.pt,id11004
uttr-f02e86947fff48a594317e5d3c0a9ac1.pt,id10087
uttr-f8788f089d724e97b844fa51eab550da.pt,id10465
uttr-94d8aae9ad084af6a2c95cc4afeede6d.pt,id10603
uttr-e4fd5d6ba906462cafd217cdcc1894be.pt,id10738
uttr-a8cb3736f20648559fc3fc2ae7587487.pt,id10622
uttr-cad5fb528ee2415fa32ab8a1aa9477fd.pt,id10589
uttr-2ac5981b078d41bab85d27eb9ec0658c.pt,id10368
uttr-f9875229cfa54bd68152912b303c6aaf.pt,id10022
uttr-36d9b4d8294744fab68a9a59f681e04f.pt,id10913
uttr-851e130d910d488fa923af5c1968effe.pt,id10603
uttr-19d6d8fc838647d19445a3ea18c16d5d.pt,id10512
uttr-fb5d4de7f60240878212fa428e2a8037.pt,id10419
uttr-9cf6b8e4034d4ee68759deb5f442e65b.pt,id10344
uttr-db71f93c92da4c3e9b0c753738f69ffb.pt,id10708
uttr-1a1e1b9e5cf14b67a9c51d4c2ea36333.pt,id10520
uttr-eb0c1352c18a4c968494839106078b9d.pt,id10938
uttr-5dd32a977f894c7483bf0a3798cab10c.pt,id10347
uttr-ddfcfd525fcb45a5aaca4ad14855b79e.pt,id10934
uttr-1f4cacb090f1491e98024589642b7ed2.pt,id10509
uttr-6a96279004484857bfd88ac5b29571e4.pt,id10943
uttr-4ec0719eca6f4a37a02969f139ad3b01.pt,id10594
uttr-ee9fe654874847e6a1eebdb65a086907.pt,id10808
uttr-ab301c5a807a46e6a68ec00dfac5fe62.pt,id10636
uttr-43c633d6657a4ef6b422d2a06aaf0445.pt,id11181
uttr-db740c07434f4507b8796f2959601367.pt,id10938
uttr-943d773866f24541915cf394a207ebe4.pt,id10378
uttr-116dbdfa4d504aeeb257fc2f107d238e.pt,id10404
uttr-3fc6a9f96a964b31886efad03aa50789.pt,id10751
uttr-bcf048767463436f867dd7272fbe6ffa.pt,id11039
uttr-31a742bfab9f4ea9b09055ee32ce71bd.pt,id10716
uttr-b860c97f083f424ab3f6b6b5e460147f.pt,id10069
uttr-168b8d615075468299b22174203d2262.pt,id10623
uttr-4757796190024d32851c80b14483b478.pt,id10203
uttr-57b9936f3dbd4857990ee7fcdd0d2554.pt,id10894
uttr-3fd08f1ed59e4cd9b81bfdcdca5b8510.pt,id10636
uttr-a142fe80be8b4eb7a91b1f4f8c259b0f.pt,id11074
uttr-0622ad78ed0a4bf882c62df845c11710.pt,id10261
uttr-acc57be855c94d93bc9af4cf45ee540b.pt,id10419
uttr-29b8dbb95a8648c78ecb2160a63ccf81.pt,id10469
uttr-21698ab3f340443c96e6f2040ea75ea0.pt,id10359
uttr-e3284675c18f4aa5a99314931b19e724.pt,id10335
uttr-e669768e5b5e49669e1863aa97cf455a.pt,id10675
uttr-7c5b0a72ae2f4d889dda1ab7cc623738.pt,id10977
uttr-7373a039a5924f27b6976fcf6ad1ad2f.pt,id10179
uttr-1ad2063b9c134585ba8ec22a13cea61c.pt,id10481
uttr-cf05b92a478149849ae8b9c6b3108cf6.pt,id11119
uttr-e267b713c0fa491f9f70d2e78cdea3c3.pt,id10351
uttr-33c7def0bbd8495086df53376d06b854.pt,id10251
uttr-68aa68b46adb479c9ae0f1adbd1f38e6.pt,id10514
uttr-f3724dc5bc22487994ae960e00137c85.pt,id10801
uttr-77a8564c06a047e9a8980f7c894da5ca.pt,id10852
uttr-c7fc80833f2f421e96ded5709fb548c9.pt,id10090
uttr-97563daac2cd4c91b5250502024f39b0.pt,id10077
uttr-3cc88eb3439c4b15b56d47a0e04bc5f1.pt,id10170
uttr-dc079b5116aa490ea715c6d9c1966754.pt,id10176
uttr-2882cb938db645b294b52ad30063fb40.pt,id11241
uttr-d92e8a85307b4031b7384ab70085fe07.pt,id10580
uttr-9bbe74afcac34208a66e6a95264fb3f2.pt,id10129
uttr-b9627bd00ffb4fb4a2e7233ab59dced2.pt,id10754
uttr-9a2bfbc5ce3b4778a576a1b2e5ed0181.pt,id10052
uttr-66dc186d3ea34720b6cd6388b482dd13.pt,id10971
uttr-95dfb25225cb4219a026e11e82e816bc.pt,id11018
uttr-70a33c58b9f44c65b3b615355b05887d.pt,id10667
uttr-6365f6b8b28643e78b9f9d67db1783ed.pt,id10441
uttr-87dd766552f74caea356e1359d57b122.pt,id10790
uttr-cfb4efe1595d4140a5f6724dff0efa4b.pt,id10581
uttr-52ece66969674cc2bb1bcd442d878ff0.pt,id10758
uttr-27576cea8ab842f79014ec2bee0d867d.pt,id10801
uttr-ba198d2eaa1e4a7c9251fe6b31ce43cb.pt,id11135
uttr-d76f7719b50b41c2ab6c3abb96044cba.pt,id10006
uttr-d42ab9ca5512467680148e38d569c55e.pt,id10925
uttr-47008c2eb5444cb3ab832e6663ccdd9d.pt,id10546
uttr-e8cfe10c13464bf3b3aa0d86f1fd5e91.pt,id10438
uttr-987dfd1654aa41dd9229013e40ce9de9.pt,id10734
uttr-6fda76754c3f42f999fd955508211da5.pt,id10562
uttr-8f14ac2586164356942adbae2260b632.pt,id10532
uttr-89778322e76a4ad093d88a029338a8ab.pt,id11089
uttr-10a4d8a75e2348af96d985ffbb8418c4.pt,id10050
uttr-f54e98db006d4de89e8987c1e3fb9af4.pt,id11117
uttr-879aa92994ce4cc0b41049e4924505ea.pt,id10554
uttr-c9b79103b03d4c3cb3b4865c76c78939.pt,id10758
uttr-ff1891f3a16141358a2884a3afb30c00.pt,id10700
uttr-3d9d3f2781604159ad85e6759492683b.pt,id10813
uttr-cabb12b8c93c4609b28b485691a9f513.pt,id10958
uttr-55d0a5a688a54fe79fc0f94bb076ac69.pt,id10171
uttr-bc759da154d34d9a94ee3c260b597bbb.pt,id10977
uttr-11d9c293bdda43f9b2d937c110ca49a4.pt,id11152
uttr-9a041c505daf49dc8f0006d0669680f7.pt,id10820
uttr-73ee49b1edb046448d6fc154afecb02e.pt,id10986
uttr-6e8cfc00b5ed45be894d9714b077c3fe.pt,id10751
uttr-2a3f3c8f9ffc4e9abff3854141e9ee72.pt,id10764
uttr-10f7e055097540a19673d829f1adfbf3.pt,id10368
uttr-83558427e8434357a8563cb489190c2e.pt,id10483
uttr-60b50bd6f02f49a1a1ae7c836dfbff54.pt,id10600
uttr-b5329645f1c9451baac08f94e0466ac3.pt,id10113
uttr-a84802448546462a8fa1edc4c46288dc.pt,id10143
uttr-bd850d1f786945249f408d13e575d1e2.pt,id10890
uttr-9fa4881dc7774546877efb4b9fd355ba.pt,id10171
uttr-7323391cda694fa1a6cb95c330a0b4d6.pt,id10090
uttr-07d96922197e4240afde48eeac0ad03e.pt,id10390
uttr-a46c500ba0494bbfb3bc642c2d9dcedd.pt,id10245
uttr-70a65e5e524044659c051be33a0208b8.pt,id10318
uttr-d8f2977ff736402c8ca8503d5bb95034.pt,id10238
uttr-e9b96417bf4748db90d000cdfe7967eb.pt,id10053
uttr-6427524f28b0437681286550910e47c2.pt,id10941
uttr-4536e26dba22400498988511e1be7352.pt,id11111
uttr-32736762263740c38ce2bedf7f77118b.pt,id10742
uttr-99dbd1a0fdd6414b9f21dfefbd306da6.pt,id11060
uttr-c883c180e0484e2baea21adb46f14a29.pt,id11024
uttr-3afc868073e34de4aef6bff008aebd56.pt,id11220
uttr-45207272aa2a424ca0d0b1d138073139.pt,id10207
uttr-a6516ef9c5044d18a1d540a8a5b85fd1.pt,id10672
uttr-d2a21c5006a34954864994f9a185191f.pt,id10419
uttr-1fde2f991b314170aec2e26e3929e331.pt,id10149
uttr-9e95e0e298724d8c92d3b7bd2bcb3e35.pt,id10344
uttr-704d1f53b5ce48f2bc2edb5cdba9d6ed.pt,id11244
uttr-9aa1902bf2094eb18d0b29987a720612.pt,id10440
uttr-14d0e01da8b34fa99594bc8f277b2592.pt,id10842
uttr-a0a4551d5f5643e58559f1fce228d49a.pt,id10912
uttr-9755d8786aa04f528f0718543b4a023d.pt,id10926
uttr-db49eca5dac04d798dc5f9e9553fa422.pt,id10402
uttr-d3c50276a931441da7312aaef16d578e.pt,id10010
uttr-2e410dc3b2724415a6fca2d6414ea6af.pt,id11192
uttr-eac33c766af0482b907c1a3dc2906ee3.pt,id10623
uttr-37eae46c6f5a4ef68e39489215a9f708.pt,id10330
uttr-200c726129f5478296dfb22cb8190e76.pt,id11056
uttr-1718d4d39d2242d2b76f8fc1025c01ab.pt,id10080
uttr-6f3461f53da1456eb42169d326ca2729.pt,id10348
uttr-5c25ba2939f5425c88283d2c57a817b4.pt,id10024
uttr-7165f68b14f84ac5ba438b0240f3cd7e.pt,id10581
uttr-bd8f79f3783940b5867750fc5125a511.pt,id10631
uttr-1a42862c2c5a4f5681835650c4db0361.pt,id10355
uttr-84eb2f88727f415ea3e1ccb065d08a11.pt,id10343
uttr-d8abec702a3a4b95bcd2e28ff0f50535.pt,id10176
uttr-b24c504f22dd42d2aa985faf2d160c03.pt,id10402
uttr-aa7ffff51fff4503a10cde7cdc216f20.pt,id10381
uttr-35393206ab3f4b3d84bfcaa631429de1.pt,id10941
uttr-4f90441cfea2438f8bbe63417324fb6e.pt,id10181
uttr-b8c14d82ffce4459b229edf28f4a3837.pt,id10600
uttr-b5a42b3f455f46edb385d65cd94cad46.pt,id11190
uttr-65de658210654a559284a88f20ed64a6.pt,id11004
uttr-81671e64be23419ca4cca38dc4f19366.pt,id10328
uttr-27c96153d19145fc9ac6598af74518ff.pt,id10801
uttr-b6b756e588294fd8b455ae119679de7f.pt,id10724
uttr-ae27d9826da14ae8bea280c8d7477afc.pt,id11167
uttr-d04a817fdb144e6cbf0b8205d045ba8e.pt,id10149
uttr-9f052c1c360d4ac69046e5019d70a7cc.pt,id10875
uttr-82f5768f860d4cb999df4a73559281a7.pt,id10177
uttr-f755e0ef748545b686d83958ebebee74.pt,id10571
uttr-bd35cf01fbce43c7ad78d7c89053ef20.pt,id10040
uttr-54f01e28c8eb4d3e9f51503a19f9975a.pt,id10115
uttr-a8dacd9ba8254431913f23662bf056e7.pt,id10821
uttr-6071f67e4bb943d68ab6b84f97a53edc.pt,id11251
uttr-1dccb5e30e2247afb2090a27d85d98c6.pt,id10146
uttr-8f22da4197e24ae3ad44b442cbd6bc6d.pt,id10117
uttr-6743a876104b4234b0275de5ad3eabf8.pt,id11179
uttr-c5601d07bec34f88a65944cc789cb5f7.pt,id10238
uttr-299d8b2dafb346b0a1b81826072bd3d8.pt,id10808
uttr-d61027f1f8d74d85ac15008765e0e195.pt,id10494
uttr-97f716a0995e4b54a2eb02a22ecae803.pt,id10395
uttr-fd39ee5e835040b4b3669fc6f052f8d3.pt,id10227
uttr-6ee83cd2af884524aa96ecfdbb8ec0e8.pt,id11014
uttr-40f624aa63c447d0b0c384bb2b3789d7.pt,id11202
uttr-d92c881d915c451892a14da6880f931b.pt,id10495
uttr-027acca7d10645abba1517a337e5c18a.pt,id10456
uttr-c62c459ad28341ec988a55a4593bdc3f.pt,id10938
uttr-1f05e4d6775144378000b9ffd7ff907f.pt,id10046
uttr-e9710108836a455b85cc1df25127fce7.pt,id10744
uttr-e261e5fbc63e4b6db8a8b42479a1c349.pt,id10140
uttr-c08841a51e1c479badb0e1de55ed80e0.pt,id11121
uttr-8970516e713242b39b6384e976d91f4d.pt,id11000
uttr-f0901fb74e2d4a378eb8dd20cfd237b1.pt,id10864
uttr-4a9db923f3334cc899de4745778c8c73.pt,id10690
uttr-b3238470116a4562893c787a8b468037.pt,id10514
uttr-8111afcec7df44c6878ef9037837e799.pt,id10583
uttr-c91f959694cd49afbe8acf89092ee75c.pt,id10520
uttr-50780a5418804764b51d1c602994d100.pt,id10339
uttr-45c1fa9ac93845b6ab804933b5857cba.pt,id11219
uttr-678063b270354d449e38f5e70e63042c.pt,id10200
uttr-431ec3720de1452982f6162e8cec3505.pt,id10569
uttr-5a2c148a061f41e4bc2c3c0cf9c83fa2.pt,id10579
uttr-82378425bfd2493c95064d590452db52.pt,id11219
uttr-e8443ea4a83f4c219c842e9846a8fddf.pt,id10364
uttr-63d7516774834ed3b310221c1c1f80e3.pt,id11094
uttr-e9671715b1d54d55ad2046f138e67a7e.pt,id10690
uttr-6f62a33bceae41909a92ca52394662ca.pt,id10809
uttr-270310aa90614109aaaf293e7cd6de23.pt,id10816
uttr-72752cc7ed2948b19862e8318aa2a65f.pt,id11132
uttr-1c3ecebf0be84f569b25fc3fc3125384.pt,id10249
uttr-be173595f2654d06a297dbf419d7029d.pt,id10586
uttr-5891263a97e14d01b8ece724469e5669.pt,id10986
uttr-2221f20df5de49e1a425c03a4c805499.pt,id10545
uttr-8ef97d2258394fc280cbf9ee1392e7a5.pt,id10440
uttr-7c1bb928765649988f8742ec7e617f9a.pt,id10995
uttr-7ee921356ea84e33b17dd2d65d0d2616.pt,id10064
uttr-7c774fba1c674974a7404a1006ce5f3f.pt,id10052
uttr-93076292188046ada5668f50022f6783.pt,id10083
uttr-40b6e971ab7e4b2da5de9754632580c7.pt,id10368
uttr-04c7144c1fd74d20baf234dd772d7ee9.pt,id10995
uttr-b889e9ac3cdf4d858f8c3795d1a9e73a.pt,id11164
uttr-89f241da3db8400eb2c6add5322500a2.pt,id11035
uttr-b1c97fe5fe9c47a291bf77ef0deae801.pt,id10045
uttr-66291db6304149e6bcf049f433c08efa.pt,id10824
uttr-45c9e414d5184d33b29feef0474e5844.pt,id10065
uttr-0709824506314013995b172bc38da022.pt,id11147
uttr-1226b19c2c8c43d29ae0cf542b2ee7b9.pt,id10041
uttr-44af159191ad4b12b8bc3c6191e30089.pt,id11113
uttr-bc067bb142234a6eaaaa30f5a42140f7.pt,id10355
uttr-6238fabe00c84870a2dbb271ad30db45.pt,id10917
uttr-db12e2e65bd1440e8540e2516d7637f5.pt,id10664
uttr-20e2988ec00346028af7ca1c9e696084.pt,id10210
uttr-de055462c9f74e2dab8a6cdf1df00dee.pt,id11037
uttr-1e3b024f4aba4c76b04ef3822df0aa38.pt,id10852
uttr-a27a281c0a434dea97f72ce323680acf.pt,id10404
uttr-b170a762264d47cd867f560b7590e7b6.pt,id10046
uttr-773c9fa5b0da49dab2d5c7912c3a28f7.pt,id11134
uttr-419077235e414a2bb5d1add16beae4d7.pt,id10655
uttr-946c143230e24f668c8cc0938797b8a2.pt,id10758
uttr-5e401dbbe94f454683782a0b32190471.pt,id10142
uttr-bb1407c8a7454232b86975f2cef7d814.pt,id10399
uttr-bb3f2489a9834acebaacbb6c8cb1ef1b.pt,id11232
uttr-1422e5b8d04444c0836778419be0cfdd.pt,id10065
uttr-d244dc0ea67e470ab8a1d00e3c44ddb3.pt,id10686
uttr-1655f546164d405d9416b84526a574b2.pt,id10262
uttr-5b8c76912f0b4c6882814d933fc44afe.pt,id10744
uttr-06445be319ea4f73856bf3306b4229c1.pt,id11156
uttr-a07defbf07724942afa6b2f96c5eb602.pt,id10133
uttr-7dee5f5c993a4a46b139071e78edbd38.pt,id10473
uttr-83a464d8316040959812b20ec48567f7.pt,id10139
uttr-aca62110d0c24ebf98332b40668693a6.pt,id10203
uttr-98291cdad4864990aa14f4baa7a2903a.pt,id10243
uttr-27cf0a13d71946359941b05cefa8fd2b.pt,id10938
uttr-b807429982d043d3b07bea510a9f73e9.pt,id10455
uttr-e45194bdd1b54829819b308bf1e6e007.pt,id10490
uttr-d0a4308a55b8481b84a6f14b7ed640aa.pt,id10348
uttr-9f45518870694faf9740faa628ad5e50.pt,id10951
uttr-4942878bf1de42c4b17549bc59533961.pt,id10843
uttr-a69878424f5b446381473eced3e6be89.pt,id10018
uttr-43f8e15415d44d08a183b65c1b263a28.pt,id10246
uttr-f50f9addc7b64b02b42bdd502f985735.pt,id10781
uttr-9df259c76ee44265808d9b3849ede9d4.pt,id10559
uttr-540edae2f40f44c98a393420be869a52.pt,id11155
uttr-a2d87787bdbd4995903c298ab7ab6aac.pt,id11010
uttr-d0612fb56a654eba9527946d03109ff8.pt,id11002
uttr-48b20308cc2b4a90851aa2a7217f43e9.pt,id11113
uttr-f71ff903c3294b9bb0918302c51c420b.pt,id10670
uttr-7dc57790ede84d789da98398c7e7947a.pt,id10586
uttr-7495b18d95a94e128b9a6ab44017d9ba.pt,id11049
uttr-60c1d729389647a8ab8e8c88219176c4.pt,id10631
uttr-2a2b992cde2f4b0595b8d3e5a458fc41.pt,id11007
uttr-70e3f73360104e3b9b7bf6686a69f274.pt,id10476
uttr-f988ae95041e46d487936836f6068a3e.pt,id10712
uttr-f6d29d1da34f43d69f0fc1a3b91a7a21.pt,id10690
uttr-8da6130ded954e82a437e3f8fc0c7f7a.pt,id10050
uttr-b03c1eb8eae346b38566215a24069719.pt,id11105
uttr-78dffcc6f4c04086bb48542f6c03cf07.pt,id10579
uttr-b39f32d4cf3e48e780b307aba324520a.pt,id10925
uttr-eff369b0a5114f878375dbe04dba80f8.pt,id11090
uttr-2b9ac3100881493e832062992cc6c916.pt,id10053
uttr-c295ab9a17aa464d9893c4ab32331ea0.pt,id11159
uttr-522e4d6ba4944ff5bd441a1fc21a8d79.pt,id10339
uttr-9275fb65c85940df95549041dca5c2b3.pt,id10314
uttr-88ff6857f3a347eb82d2883c1a934c36.pt,id10008
uttr-aa84a8f019594364b1ac3f3e89d12a52.pt,id10996
uttr-f46c27a1e63e4d99857039f63d7ecd67.pt,id10005
uttr-8813f0faaa724d5fad86a58c3da93be8.pt,id10686
uttr-f368e9217447478eb87c6bef5c6258cf.pt,id10848
uttr-db4ae7a755fe410e9c8f9944f9769e4f.pt,id10778
uttr-9188e40aa3f74dd48aac90d03ea19c9c.pt,id10258
uttr-deef9a3ad38c472fa79fc7a69c5bb1c6.pt,id10125
uttr-8a08de04046b40eeacc90c681b947f64.pt,id10034
uttr-10e75c12b6114f3083328d4e000ec585.pt,id11220
uttr-386cf962d4ac4f2c9a29ec37e2a3887e.pt,id10672
uttr-df14dd63ef7c415c8c75580e8457bd70.pt,id10840
uttr-5ef32c378bf347d0bc5b0f5a29fa9961.pt,id10724
uttr-8f53a8bac65b419f82d687f08fe63337.pt,id10251
uttr-2842ff4f0a4844649d0d85c4b9d4a45e.pt,id10347
uttr-b220618b4fca4150ba33ca377c974516.pt,id10147
uttr-b3af2e2e4a144833bec132a241397df6.pt,id10059
uttr-778ff2d6c9ee427c822ed2d34947009a.pt,id10922
uttr-5c022dc2220c41d7824c404f4d114769.pt,id11074
